"id","serie_name","amazon_link","author_id","pen_name","book_status","num_books","goodreads_link","image","currentBooks"
149284,"Lionwolf Trilogy",NULL,"657156",NULL,"done",3,"https://www.goodreads.com/series/57976-lionwolf-trilogy",NULL,"3"
149531,"Jacksons",NULL,"563193",NULL,"done",2,"https://www.goodreads.com/series/224296-jacksons",NULL,"2"
149562,"Jackson Brodie",NULL,"369376",NULL,"done",6,"https://www.goodreads.com/series/53593-jackson-brodie",NULL,"6"
149627,"Aftershock",NULL,"700953",NULL,"done",3,"https://www.goodreads.com/series/138017-aftershock",NULL,"2"
149679,"Share of Summer",NULL,"773412",NULL,"done",3,"https://www.goodreads.com/series/262130-share-of-summer",NULL,"1"
149759,"The Wheel of Time",NULL,"623691",NULL,"done",15,"https://www.goodreads.com/series/41526-the-wheel-of-time",NULL,"0"
149841,"House of Falconer",NULL,"293024",NULL,"done",3,"https://www.goodreads.com/series/229770-house-of-falconer",NULL,"2"
150305,"The Adventures of Kate",NULL,"273007",NULL,"done",3,"https://www.goodreads.com/series/41151-the-adventures-of-kate",NULL,"3"
150569,"Junji Ito Collection",NULL,"347181",NULL,"done",8,"https://www.goodreads.com/series/274770-junji-ito-collection",NULL,"1"
150803,"No Other",NULL,"476161",NULL,"done",3,"https://www.goodreads.com/series/40558-no-other",NULL,"2"
150809,"Diario minimo",NULL,"328569",NULL,"done",2,"https://www.goodreads.com/series/142311-diario-minimo",NULL,"2"
150871,"Kidnapped",NULL,"255015",NULL,"done",3,"https://www.goodreads.com/series/57361-kidnapped",NULL,"3"
151460,"The Deadlies",NULL,"821113",NULL,"done",2,"https://www.goodreads.com/series/98007-the-deadlies",NULL,"2"
152183,"Storie della fantascienza",NULL,"474926",NULL,"done",5,"https://www.goodreads.com/series/346060-storie-della-fantascienza",NULL,"0"
153059,"Abraham Lincoln",NULL,"110025",NULL,"done",1,"https://www.goodreads.com/series/213507-abraham-lincoln-the-prairie-years",NULL,"0"
153244,"Island",NULL,"255015",NULL,"done",3,"https://www.goodreads.com/series/57363-island",NULL,"3"
153248,"Jackpot",NULL,"172783",NULL,"done",3,"https://www.goodreads.com/series/270911-jackpot",NULL,"2"
153385,"Five Hundred Kingdoms",NULL,"515825",NULL,"done",6,"https://www.goodreads.com/series/40365-five-hundred-kingdoms",NULL,"1"
154486,"The Smiling Proud Wanderer",NULL,"389299",NULL,"done",12,"https://www.goodreads.com/series/88706-the-smiling-proud-wanderer",NULL,"0"
154927,"Sherlock Holmes",NULL,"827645,530855",NULL,NULL,NULL,NULL,NULL,"0"
154992,"Henry II Romances",NULL,"419836",NULL,"done",NULL,NULL,NULL,"0"
155001,"Jumanji",NULL,"495908",NULL,"done",2,"https://www.goodreads.com/series/130971-jumanji",NULL,"2"
155019,"Frank Nitti",NULL,"938327",NULL,"done",1,"https://www.goodreads.com/series/74144-frank-nitti",NULL,"0"
155398,"sorg och törne",NULL,"891591",NULL,"done",12,"https://www.goodreads.com/series/100121-minne-sorg-och-t-rne-taru-kolmesta-miekasta",NULL,"12"
155464,"Age of Exploration",NULL,"401708",NULL,"done",3,"https://www.goodreads.com/series/43539-age-of-exploration",NULL,"3"
156451,"Septenaigue",NULL,"309192",NULL,"done",6,"https://www.goodreads.com/series/102154-septenaigue",NULL,"0"
156554,"Orthogonal",NULL,"754098",NULL,"done",3,"https://www.goodreads.com/series/59462-orthogonal",NULL,"3"
156816,"The Fantastic Imagination of George MacDonald",NULL,"584643",NULL,"done",1,"https://www.goodreads.com/series/231120-the-fantastic-imagination-of-george-macdonald",NULL,"0"
